1950,2013315861,1492041649
1953,1492041649,2038013349
1953,2038013349,1999306554
1955,1999306554,2054236332
1955,2054236332,2008704418
1968,2008704418,2075924004
1968,2075924004,2016334396
1984,2016334396,2020085829
1984,2020085829,2055418343
1986,2055418343,1970482881
1986,1970482881,2123477979
1990,2123477979,2093720671
1990,2093720671,2055349784
1996,2055349784,2132823811
1996,2132823811,2026034802
1999,2026034802,2016387025
1999,2016387025,2073422013
2007,2073422013,1592719492
2007,1592719492,2045518707
2018,2045518707,1996003514
2018,1996003514,2101821501
2019,2101821501,2067059503
2019,2067059503,1985597770
2020,1985597770,2099825597
2020,2099825597,2097199113
2023,2097199113,2051052739
2023,2051052739,1720673089
2032,1720673089,2113170910
2032,2113170910,2109686777
2039,2109686777,2109638551
2039,2109638551,2070123862
2041,2070123862,2040601171
2041,2040601171,2097962623
2046,2097962623,1601265027
2046,1601265027,2038615804
2054,2038615804,2073546336
2054,2073546336,1880365866
2059,1880365866,2128937283
2059,2128937283,2015344488
2066,2015344488,2114098415
2066,2114098415,1968746670
2073,1968746670,2044484998
2073,2044484998,2129712005
2080,2129712005,2138556590
2080,2138556590,1985152730
2085,1985152730,2013579534
2085,2013579534,2066963703
2087,2066963703,2012823725
2087,2012823725,2032671371
2089,2032671371,1970527001
2089,1970527001,1968644630
2092,1968644630,2058336415
2092,2058336415,1996941968
2099,1996941968,2099696756
2099,2099696756,2036959558
2104,2036959558,1987956434
2104,1987956434,2083542483
2122,2083542483,2147451938
2122,2147451938,2072811492
2129,2072811492,2017994279
2129,2017994279,1553519652
2141,1553519652,2013142994
2141,2013142994,2109366613
2150,2109366613,2143902462
2150,2143902462,2056554708
2155,2056554708,2144664619
2155,2144664619,2044307390
2157,2044307390,2062233551
2157,2062233551,1991726882
2161,1991726882,2064217145
2161,2064217145,1988629646
2163,1988629646,2085080803
2163,2085080803,2072271691
2164,2072271691,1851930503
2164,1851930503,2004961534
2167,2004961534,2002602921
2167,2002602921,2046474819
2177,2046474819,2011748528
2177,2011748528,2009122475
2180,2009122475,2152854694
2180,2152854694,2145761997
2181,2145761997,2043315057
2181,2043315057,2077785902
2187,2077785902,2063545495
2187,2063545495,2138665148
2194,2138665148,2085008306
2194,2085008306,2095221242
2205,2095221242,2122953373
2205,2122953373,1986467210
2206,1986467210,2139386117
2206,2139386117,2012656447
2207,2012656447,1974720972
2207,1974720972,2075419483
2208,2075419483,1976761215
2208,1976761215,2114881976
2209,2114881976,2151678263
2209,2151678263,2131465051
2219,2131465051,2053355531
2219,2053355531,1988128973
2222,1988128973,2139712080
2222,2139712080,2145968343
2228,2145968343,2031349038
2228,2031349038,2028858659
2234,2028858659,2109439286
2234,2109439286,2079341141
2247,2079341141,2064316485
2247,2064316485,2132294441
2271,2132294441,2055577910
2271,2055577910,1581506370
2272,1581506370,2125076699
2272,2125076699,1508296236
2275,1508296236,2134256281
2275,2134256281,2099215816
2282,2099215816,1965073429
2282,1965073429,2078299394
2293,2078299394,2045315715
2293,2045315715,2094159831
2303,2094159831,2046161862
2303,2046161862,2142467094
2318,2142467094,2147688833
2318,2147688833,2097166373
2323,2097166373,2023851094
2323,2023851094,1967443673
2326,1967443673,1964809761
2326,1964809761,2072140895
2327,2072140895,2109203477
2327,2109203477,2146037857
2335,2146037857,2125983642
2335,2125983642,2049419388
2342,2049419388,2016624949
2342,2016624949,2129688412
2348,2129688412,2098514595
2348,2098514595,2074214621
2351,2074214621,2010187189
2351,2010187189,2026104033
2361,2026104033,2015607590
2361,2015607590,2017368174
2367,2017368174,2058904112
2367,2058904112,1489753409
2370,1489753409,1519679852
2370,1519679852,1493934312
2374,1493934312,2111910702
2374,2111910702,2118374976
2375,2118374976,2044171051
2375,2044171051,2059689186
2377,2059689186,2148993431
2377,2148993431,2004808299
2384,2004808299,2074230829
2384,2074230829,2138368559
2391,2138368559,2013134834
2391,2013134834,2064999045
2398,2064999045,118614175
2398,118614175,1982914430
2407,1982914430,2031118742
2407,2031118742,1596301698
2427,1596301698,2090790753
2427,2090790753,1988788999
2430,1988788999,1995985826
2430,1995985826,1968466673
2441,1968466673,2045300586
2441,2045300586,2067421400
2455,2067421400,2027997507
2455,2027997507,1972949185
2463,1972949185,2002694251
2463,2002694251,2069510135
2466,2069510135,2104562823
2466,2104562823,2017702897
2475,2017702897,1985991289
2475,1985991289,2006043716
2477,2006043716,1988259156
2477,1988259156,1968308190
2478,1968308190,1974347829
2478,1974347829,2147327413
2479,2147327413,2057853461
2479,2057853461,1994353403
2483,1994353403,1977830617
2483,1977830617,1982314020
2485,1982314020,2145046219
2485,2145046219,2127383456
2492,2127383456,2048192376
2492,2048192376,2051167270
2502,2051167270,2092666043
2502,2092666043,2135037515
2507,2135037515,1984613701
2507,1984613701,2113760896
2516,2113760896,199194640
2516,199194640,1580386589
2517,1580386589,2053706150
2517,2053706150,2097752581
2524,2097752581,2123169375
2524,2123169375,2014775626
2527,2014775626,1988869301
2527,1988869301,2059244073
2558,2059244073,2137520444
2558,2137520444,1964536324
2564,1964536324,2031662700
2564,2031662700,1980752257
2568,1980752257,1997619831
2568,1997619831,2016910851
2570,2016910851,1599595087
2570,1599595087,2036127346
2589,2036127346,1996595762
2589,1996595762,2128319845
2595,2128319845,2099939893
2595,2099939893,2001666711
2611,2001666711,2083292116
2611,2083292116,2098051886
2613,2098051886,1968954623
2613,1968954623,2068342095
2625,2068342095,1965878321
2625,1965878321,2081229365
2627,2081229365,1994875376
2627,1994875376,2033374204
2634,2033374204,2061782157
2634,2061782157,1997815093
2635,1997815093,2005316292
2635,2005316292,1518036144
2642,1518036144,2039089563
2642,2039089563,2149866677
2649,2149866677,2099911146
2649,2099911146,2107867956
2658,2107867956,2053346159
2658,2053346159,2017498677
2666,2017498677,2079457916
2666,2079457916,2119259345
2689,2119259345,2077454220
2689,2077454220,1980493676
2690,1980493676,2028836169
2690,2028836169,1988719579
2698,1988719579,2123207669
2698,2123207669,1985480637
2704,1985480637,2149369886
2704,2149369886,2142946131
2705,2142946131,2090286778
2705,2090286778,2118092368
2706,2118092368,2095800180
2706,2095800180,2072897152
2707,2072897152,2080738247
2707,2080738247,207187124
2721,207187124,1562165464
2721,1562165464,2093446873
2722,2093446873,1994340275
2722,1994340275,1987878085
2734,1987878085,2017112919
2734,2017112919,2007138466
2743,2007138466,2072725842
2743,2072725842,2063391411
2749,2063391411,2098385308
2749,2098385308,2001892445
2751,2001892445,2059174400
2751,2059174400,2079520618
2753,2079520618,2073933952
2753,2073933952,1980199708
2764,1980199708,2124122006
2764,2124122006,1585518597
2768,1585518597,1632979324
2768,1632979324,1970589275
2772,1970589275,2002041696
2772,2002041696,1985614519
2777,1985614519,1995352683
2777,1995352683,2059104587
2778,2059104587,2095272288
2778,2095272288,2130396048
2796,2130396048,2141639999
2796,2141639999,1991394315
2802,1991394315,2059535503
2802,2059535503,1808429138
2817,1808429138,2011295727
2817,2011295727,2089372364
2821,2089372364,2065377794
2821,2065377794,2030335239
2841,2030335239,2059847785
2841,2059847785,2137365532
2846,2137365532,2047019892
2846,2047019892,2004925197
2847,2004925197,2070284460
2847,2070284460,2000056472
2848,2000056472,2092767624
2848,2092767624,2105216954
2852,2105216954,1996212841
2852,1996212841,1980856246
2857,1980856246,2087184463
2857,2087184463,2057567296
2858,2057567296,2095295932
2858,2095295932,2093728294
2867,2093728294,2038882762
2867,2038882762,1576707839
2899,1576707839,1596701703
2899,1596701703,2012152938
2904,2012152938,1965455100
2904,1965455100,2098608847
2918,2098608847,2144550310
2918,2144550310,2067219433
2927,2067219433,2068558701
2927,2068558701,2077741750
2935,2077741750,2090174871
2935,2090174871,2053295006
2946,2053295006,1987539253
2946,1987539253,2026762861
2957,2026762861,1974885918
2957,1974885918,2004352792
2961,2004352792,1973566886
2961,1973566886,1565829523
2964,1565829523,1981816109
2964,1981816109,1996913014
2977,1996913014,2038752853
2977,2038752853,2113935469
2984,2113935469,1998678977
2984,1998678977,2000038971
3007,2000038971,129846246
3007,129846246,2092167676
3008,2092167676,1982907619
3008,1982907619,1983444351
3011,1983444351,2062386211
3011,2062386211,2084836696
3012,2084836696,2050545221
3012,2050545221,2076698873
3015,2076698873,115237046
3015,115237046,1583289204
3020,1583289204,177279709
3020,177279709,2121723232
3030,2121723232,156063826
3030,156063826,2075702149
3053,2075702149,2005484695
3053,2005484695,2017815203
3055,2017815203,2037830301
3055,2037830301,2026560666
3057,2026560666,1978656479
3057,1978656479,2128336795
3060,2128336795,2132526816
3060,2132526816,1968700414
3083,1968700414,2013806073
3083,2013806073,2009123042
3089,2009123042,2004889076
3089,2004889076,1987376309
3090,1987376309,2005998264
3090,2005998264,1975099099
3096,1975099099,2100770837
3096,2100770837,1993010091
3098,1993010091,1968762205
3098,1968762205,2001698739
3100,2001698739,1981628853
3100,1981628853,1553549402
3106,1553549402,1535803599
3106,1535803599,2031209634
3122,2031209634,1997228059
3122,1997228059,2041672529
3123,2041672529,1968195235
3123,1968195235,2127145135
3138,2127145135,2125811894
3138,2125811894,2059909808
3144,2059909808,1654752245
3144,1654752245,2065866296
3153,2065866296,1999328446
3153,1999328446,2108322455
3156,2108322455,2135749021
3156,2135749021,1581091474
3159,1581091474,1548540998
3159,1548540998,1786831919
3170,1786831919,2091715580
3170,2091715580,2139604989
3178,2139604989,1559854071
3178,1559854071,2082015820
3180,2082015820,1634559501
3180,1634559501,1594662943
3209,1594662943,2037561544
3209,2037561544,2087302331
3211,2087302331,1964706114
3211,1964706114,1527425242
3214,1527425242,172788519
3214,172788519,1629285415
3225,1629285415,2006718018
3225,2006718018,2064104741
3235,2064104741,2107018762
3235,2107018762,2055694932
3249,2055694932,1247031587
3249,1247031587,1984676370
3264,1984676370,2049740824
3264,2049740824,1984319782
3267,1984319782,1977345068
3267,1977345068,2108341040
3268,2108341040,2128032087
3268,2128032087,190813598
3295,190813598,150998259
3295,150998259,2007737411
3296,2007737411,2092145002
3296,2092145002,1972016174
3298,1972016174,2067757114
3298,2067757114,2145530136
3303,2145530136,1595603700
3303,1595603700,2066466718
3310,2066466718,2081514766
3310,2081514766,2010301962
3318,2010301962,2040892765
3318,2040892765,2121277540
3330,2121277540,2143140534
3330,2143140534,1488720593
3335,1488720593,1575458054
3335,1575458054,2117626800
3342,2117626800,2010961355
3342,2010961355,1203795
3350,1203795,2085348296
3350,2085348296,2004384589
3351,2004384589,2046995937
3351,2046995937,2125733184
3386,2125733184,2125421120
3386,2125421120,2081546707
3399,2081546707,2071627657
3399,2071627657,1951749181
3400,1951749181,1994435350
3400,1994435350,2085026965
3404,2085026965,2141216262
3404,2141216262,2114620076
3425,2114620076,2083270362
3425,2083270362,2048966030
3438,2048966030,2081744774
3438,2081744774,1487291459
3444,1487291459,2018943357
3444,2018943357,2048486731
3450,2048486731,2032036108
3450,2032036108,1990952070
3456,1990952070,2109694935
3456,2109694935,2109643203
3458,2109643203,2050242481
3458,2050242481,2059443921
3462,2059443921,2152042796
3462,2152042796,1976547073
3469,1976547073,2070055170
3469,2070055170,2025359206
3476,2025359206,2105148199
3476,2105148199,2119348234
3477,2119348234,2042144275
3477,2042144275,2152287180
3481,2152287180,2080553952
3481,2080553952,149173290
3505,149173290,2061519380
3505,2061519380,1727181597
3512,1727181597,103815453
3512,103815453,1994967416
3521,1994967416,1973731354
3521,1973731354,2123801713
3525,2123801713,2007905007
3525,2007905007,2061389057
3537,2061389057,19606579
3537,19606579,2152012158
3545,2152012158,2097747135
3545,2097747135,2106105562
3548,2106105562,2100274604
3548,2100274604,1509314261
3553,1509314261,1600107044
3553,1600107044,2063707777
3556,2063707777,2026274952
3556,2026274952,2133339157
3558,2133339157,1988281837
3558,1988281837,2140409087
3576,2140409087,1525549821
3576,1525549821,2070383674
3578,2070383674,1968927035
3578,1968927035,1538513556
3596,1538513556,1597297780
3596,1597297780,1507844706
3601,1507844706,2108169209
3601,2108169209,2134563198
3610,2134563198,2090042335
3610,2090042335,2145234688
3613,2145234688,1986868939
3613,1986868939,2031658459
3614,2031658459,1993759747
3614,1993759747,2038197168
3625,2038197168,2005918772
3625,2005918772,2049691782
3653,2049691782,1987526931
3653,1987526931,2046284609
3661,2046284609,1992746903
3661,1992746903,2077442747
3672,2077442747,2028986970
3672,2028986970,2012007105
3674,2012007105,2129385606
3674,2129385606,2060580627
3678,2060580627,2081228604
3678,2081228604,2024383575
3683,2024383575,1963932700
3683,1963932700,2027512029
3688,2027512029,2103840275
3688,2103840275,2076330548
3699,2076330548,2018587194
3699,2018587194,2044954819
3701,2044954819,2112071207
3701,2112071207,2077803884
3702,2077803884,2019518984
3702,2019518984,2143557537
3708,2143557537,2021127786
3708,2021127786,2000258774
3725,2000258774,2003425287
3725,2003425287,2006256825
3734,2006256825,15047419
3734,15047419,1969925717
3735,1969925717,1970326724
3735,1970326724,1586134358
3775,1586134358,2029056652
3775,2029056652,2021169114
3788,2021169114,2131454988
3788,2131454988,2009294665
3803,2009294665,2054934048
3803,2054934048,1500739484
3809,1500739484,1945375073
3809,1945375073,2027842070
3817,2027842070,2040995678
3817,2040995678,1977351943
3861,1977351943,2124898423
3861,2124898423,1976050844
3865,1976050844,1877188956
3865,1877188956,1991080848
3874,1991080848,1486595217
3874,1486595217,2115010303
3884,2115010303,2098186143
3884,2098186143,2083056407
3888,2083056407,1997873648
3888,1997873648,2013083206
3893,2013083206,1979898091
3893,1979898091,2013465778
3918,2013465778,2107219435
3918,2107219435,2125768972
3934,2125768972,2101675075
3934,2101675075,2058014864
3942,2058014864,2153493563
3942,2153493563,2091415364
3945,2091415364,2118574315
3945,2118574315,1973880050
3964,1973880050,2070243971
3964,2070243971,1596341000
3981,1596341000,2084881553
3981,2084881553,1991352394
3985,1991352394,2110244813
3985,2110244813,1965100255
3986,1965100255,2042760446
3986,2042760446,2023695816
3988,2023695816,2014344843
3988,2014344843,1967240256
3989,1967240256,2112997629
3989,2112997629,1503705371
4018,1503705371,2107844279
4018,2107844279,2145211186
4039,2145211186,2038721957
4039,2038721957,2092078371
4045,2092078371,1578716662
4045,1578716662,2007758058
4055,2007758058,2059284447
4055,2059284447,2123339281
4062,2123339281,2081353268
4062,2081353268,2034086169
4065,2034086169,2086911864
4065,2086911864,2134118448
4073,2134118448,2073787915
4073,2073787915,1534928643
4074,1534928643,1955636278
4074,1955636278,2105610559
4075,2105610559,1967201445
4075,1967201445,2075005266
4077,2075005266,2062619717
4077,2062619717,2087588672
4084,2087588672,1226383089
4084,1226383089,2041129409
4093,2041129409,1988375730
4093,1988375730,2081623468
4098,2081623468,2003373025
4098,2003373025,2011033503
4103,2011033503,2044541292
4103,2044541292,1605758806
4104,1605758806,2055376945
4104,2055376945,2024442567
4111,2024442567,2112348939
4111,2112348939,1998129814
4115,1998129814,2019405732
4115,2019405732,2106797333
4119,2106797333,2099997590
4119,2099997590,2052207396
4128,2052207396,147658292
4128,147658292,1888392380
4130,1888392380,2138662592
4130,2138662592,2003928024
4131,2003928024,1967214488
4131,1967214488,2096282502
4143,2096282502,2084775418
4143,2084775418,2144176493
4152,2144176493,2027617641
4152,2027617641,2068362362
4156,2068362362,1988528738
4156,1988528738,2047148489
4157,2047148489,1992918012
4157,1992918012,2017594786
4166,2017594786,1974904776
4166,1974904776,2153635508
4177,2153635508,2143570267
4177,2143570267,2030549042
4179,2030549042,2126693818
4179,2126693818,2035371785
4193,2035371785,2041609936
4193,2041609936,2066797344
4194,2066797344,2055159648
4194,2055159648,2050004148
4202,2050004148,2133969014
4202,2133969014,1524728167
4217,1524728167,1780803137
4217,1780803137,2062002969
4219,2062002969,1981154968
4219,1981154968,2107342099
4236,2107342099,2018969581
4236,2018969581,2020420401
4266,2020420401,2051328300
4266,2051328300,2056169996
4272,2056169996,2073679908
4272,2073679908,2051892576
4314,2051892576,2126934029
4314,2126934029,2024707673
4334,2024707673,2126222486
4334,2126222486,1527862816
4336,1527862816,1983702357
4336,1983702357,2044532561
4338,2044532561,2059939467
4338,2059939467,1999577806
4341,1999577806,2016831609
4341,2016831609,2139803260
4349,2139803260,2126301674
4349,2126301674,2005723776
4351,2005723776,2037550429
4351,2037550429,2037376666
4352,2037376666,2079758822
4352,2079758822,2056042252
4356,2056042252,1545688112
4356,1545688112,2121005807
4357,2121005807,2021075528
4357,2021075528,2053102540
4364,2053102540,2083975198
4364,2083975198,2022870278
4388,2022870278,2038360379
4388,2038360379,2053693892
4391,2053693892,2012100732
4391,2012100732,1497034610
4402,1497034610,1976940235
4402,1976940235,2004781603
4403,2004781603,2130358449
4403,2130358449,2039609754
4407,2039609754,1539564315
4407,1539564315,2014648185
4420,2014648185,2118405234
4420,2118405234,2001223902
4430,2001223902,1997540003
4430,1997540003,1970668250
4443,1970668250,2144706470
4443,2144706470,2073123649
4451,2073123649,1963670040
4451,1963670040,1990892826
4454,1990892826,1966610859
4454,1966610859,2112379603
4455,2112379603,2139827058
4455,2139827058,1954066341
4459,1954066341,2151285216
4459,2151285216,2097536945
4497,2097536945,2088504425
4497,2088504425,2024271177
4503,2024271177,2113606386
4503,2113606386,1964301144
4504,1964301144,2051031541
4504,2051031541,2051450127
4507,2051450127,2138026076
4507,2138026076,2061673106
4510,2061673106,2104314673
4510,2104314673,2003190329
4517,2003190329,2103123435
4517,2103123435,1969039765
4522,1969039765,2018673301
4522,2018673301,2084117415
4527,2084117415,2125827704
4527,2125827704,1993072798
4533,1993072798,1506030604
4533,1506030604,2019135095
4534,2019135095,2128458675
4534,2128458675,2145346227
4535,2145346227,2131301599
4535,2131301599,2070897511
4542,2070897511,2076233580
4542,2076233580,2041546647
4547,2041546647,123712709
4547,123712709,2099574506
4551,2099574506,2013263426
4551,2013263426,1540989231
4561,1540989231,1528021834
4561,1528021834,1827136749
4564,1827136749,165672800
4564,165672800,2059439093
4567,2059439093,2002958491
4567,2002958491,2063536600
4575,2063536600,2110402020
4575,2110402020,1657514470
4576,1657514470,2103061230
4576,2103061230,2134628094
4589,2134628094,2065188087
4589,2065188087,2026160232
4602,2026160232,1987446232
4602,1987446232,2002795657
4623,2002795657,1567993769
4623,1567993769,1706072414
4624,1706072414,2006181047
4624,2006181047,1934786235
4628,1934786235,2010332455
4628,2010332455,2043213850
4639,2043213850,2026531108
4639,2026531108,2046115966
4646,2046115966,2104485735
4646,2104485735,2144124341
4652,2144124341,1643263348
4652,1643263348,2113884447
4654,2113884447,2143668593
4654,2143668593,2123467271
4662,2123467271,2077745139
4662,2077745139,1980257997
4665,1980257997,2093258286
4665,2093258286,2091069417
4673,2091069417,1563902071
4673,1563902071,1578903805
4674,1578903805,2036498408
4674,2036498408,1987201391
4709,1987201391,1968507510
4709,1968507510,2054115296
4722,2054115296,2071317718
4722,2071317718,2078250987
4737,2078250987,205240979
4737,205240979,2122074467
4740,2122074467,2010379936
4740,2010379936,2085065243
4742,2085065243,1593946960
4742,1593946960,1964164866
4756,1964164866,1512938120
4756,1512938120,2108889829
4766,2108889829,2142049688
4766,2142049688,2050385725
4804,2050385725,2050878466
4804,2050878466,1994261508
4805,1994261508,1996339077
4805,1996339077,1991558138
4810,1991558138,1986780859
4810,1986780859,2126578880
4812,2126578880,2035688483
4812,2035688483,2147954050
4860,2147954050,2074195562
4860,2074195562,2033656793
4863,2033656793,2114682262
4863,2114682262,1996320167
4864,1996320167,1668560143
4864,1668560143,2051172803
4870,2051172803,1534207825
4870,1534207825,2099589910
4873,2099589910,1996499456
4873,1996499456,2044830139
4874,2044830139,2153360297
4874,2153360297,1829261443
4880,1829261443,2075238900
4880,2075238900,2089652186
4882,2089652186,2118384389
4882,2118384389,2137018917
4887,2137018917,1998220314
4887,1998220314,1979279669
4889,1979279669,2106375127
4889,2106375127,2077629163
4932,2077629163,1998945613
4932,1998945613,1971479784
4942,1971479784,2095430933
4942,2095430933,2067046868
4944,2067046868,2062728419
4944,2062728419,2144175733
4959,2144175733,2087976720
4959,2087976720,2010829205
4964,2010829205,2119051032
4964,2119051032,1964440976
4977,1964440976,2133097188
4977,2133097188,1987265928
4983,1987265928,1923589122
4983,1923589122,2037827891
4984,2037827891,1819949295
4984,1819949295,2070966492
4989,2070966492,2150710658
4989,2150710658,2020078066
4990,2020078066,2129650777
4990,2129650777,2089193539
4991,2089193539,2133831748
4991,2133831748,2081786742
4992,2081786742,1983129758
4992,1983129758,2122360349
4999,2122360349,1479720172
4999,1479720172,1544860128
5004,1544860128,1999244078
5004,1999244078,2124674257
5015,2124674257,1999633796
5015,1999633796,2036653910
5018,2036653910,2148871843
5018,2148871843,1974326501
5023,1974326501,2008118471
5023,2008118471,1543159687
5031,1543159687,2016084984
5031,2016084984,1991259792
5042,1991259792,2043982229
5042,2043982229,1971505731
5045,1971505731,2141216882
5045,2141216882,2048470951
5059,2048470951,2141317199
5059,2141317199,2057898581
5086,2057898581,2108381748
5086,2108381748,2120365849
5091,2120365849,2066956736
5091,2066956736,2086990722
5097,2086990722,1553418527
5097,1553418527,2006935120
5109,2006935120,1973659392
5109,1973659392,2052564417
5111,2052564417,2038752480
5111,2038752480,2047734673
5112,2047734673,2056422973
5112,2056422973,2124674257
5113,2124674257,1999633796
5113,1999633796,1980803465
5124,1980803465,2071850617
5124,2071850617,1966545003
5131,1966545003,1978976610
5131,1978976610,2004243401
5173,2004243401,1994846065
5173,1994846065,2047600640
5229,2047600640,2119447792
5229,2119447792,1665623833
5235,1665623833,1968065716
5235,1968065716,2110710470
5237,2110710470,1993599642
5237,1993599642,2003106423
5242,2003106423,1508543025
5242,1508543025,2020831866
5243,2020831866,2075023995
5243,2075023995,2101819268
5246,2101819268,2123659430
5246,2123659430,2093228951
5248,2093228951,2099843737
5248,2099843737,2020756005
5255,2020756005,2019442501
5255,2019442501,1993068076
5257,1993068076,2001101778
5257,2001101778,1559760142
5273,1559760142,2062253025
5273,2062253025,2117193024
5278,2117193024,2109547491
5278,2109547491,2081494398
5280,2081494398,1955112130
5280,1955112130,2037632602
5323,2037632602,1983688148
5323,1983688148,2112088547
5324,2112088547,2037390419
5324,2037390419,2078471414
5330,2078471414,1979009979
